order_item_id,order_id,product_id,quantity,customer_id,order_date,total_amount,name,city,email,signup_date,product_name,category,price
975,1112,18,5,334,6/5/2023,6488.74,Customer_334,Cairo,customer334@example.com,6/11/2023,Product_18,Electronics,1004.49
976,3539,40,3,2698,11/26/2022,3428.63,Customer_2698,Cairo,customer2698@example.com,5/16/2021,Product_40,Electronics,2551.49
977,1501,70,5,2145,8/6/2022,5540.04,Customer_2145,Giza,customer2145@example.com,3/12/2022,Product_70,Electronics,2993.19
978,3422,78,4,2826,5/16/2024,2657.85,Customer_2826,Giza,customer2826@example.com,5/24/2025,Product_78,Clothing,500.25
979,1973,84,3,1156,2/1/2022,3173.26,Customer_1156,Alexandria,customer1156@example.com,9/23/2022,Product_84,Electronics,2027.35
980,3323,9,3,2908,12/27/2021,6374.3,Customer_2908,Cairo,customer2908@example.com,6/12/2021,Product_9,Food,3000.69
981,560,90,4,2423,1/4/2025,1272.81,Customer_2423,Tanta,customer2423@example.com,6/8/2023,Product_90,Electronics,4526.98
982,839,75,2,1485,5/26/2021,2009.15,Customer_1485,Tanta,customer1485@example.com,5/27/2023,Product_75,Electronics,1101.96
983,701,29,4,607,5/26/2023,4406.16,Customer_607,Tanta,customer607@example.com,4/18/2024,Product_29,Electronics,4798.18
984,229,63,4,2366,11/30/2022,681.23,Customer_2366,Mansoura,customer2366@example.com,1/4/2025,Product_63,Food,4448.47
985,2541,99,4,854,1/29/2023,8410.87,Customer_854,Alexandria,customer854@example.com,5/1/2023,Product_99,Food,1026.63
986,1039,6,4,2096,6/3/2024,681.97,Customer_2096,Tanta,customer2096@example.com,3/18/2025,Product_6,Clothing,2452.37
987,4163,95,3,2841,12/4/2023,4531.46,Customer_2841,Giza,customer2841@example.com,3/2/2025,Product_95,Clothing,329.17
988,2298,79,5,1718,8/9/2021,5485,Customer_1718,Alexandria,customer1718@example.com,5/19/2024,Product_79,Electronics,3626.75
989,3671,57,3,1791,8/23/2022,6020.54,Customer_1791,Giza,customer1791@example.com,5/27/2021,Product_57,Books,2330.41
990,3351,89,3,404,10/1/2022,8960.92,Customer_404,Cairo,customer404@example.com,1/28/2020,Product_89,Electronics,3701.86
991,674,54,1,2171,9/12/2021,6607.06,Customer_2171,Tanta,customer2171@example.com,11/8/2022,Product_54,Clothing,1537.55
992,858,94,4,1067,2/5/2024,6049.69,Customer_1067,Cairo,customer1067@example.com,3/4/2025,Product_94,Books,2732.33
993,1713,7,1,2092,1/6/2024,4199.58,Customer_2092,Giza,customer2092@example.com,1/14/2024,Product_7,Food,592
994,2139,68,5,2623,11/21/2024,7713.76,Customer_2623,Giza,customer2623@example.com,3/28/2022,Product_68,Books,2107.14
995,3428,66,3,2279,6/20/2022,2038.39,Customer_2279,Tanta,customer2279@example.com,6/12/2022,Product_66,Electronics,1025.97
996,2621,14,3,1157,6/24/2023,6591.65,Customer_1157,Cairo,customer1157@example.com,5/25/2022,Product_14,Clothing,1343.5
997,3547,16,4,1517,9/5/2022,9522.68,Customer_1517,Mansoura,customer1517@example.com,9/16/2022,Product_16,Books,2927.96
998,4485,4,1,33,2/24/2024,166.79,Customer_33,Tanta,customer33@example.com,4/22/2020,Product_4,Books,4854.34
999,4456,92,1,592,4/16/2022,8389.04,Customer_592,Mansoura,customer592@example.com,3/20/2021,Product_92,Food,4734.4
1000,328,43,4,1593,7/30/2021,3557.97,Customer_1593,Cairo,customer1593@example.com,5/2/2020,Product_43,Electronics,4285.71
1001,186,64,4,785,10/1/2024,1490.03,Customer_785,Alexandria,customer785@example.com,3/21/2023,Product_64,Clothing,702.02
1002,3324,61,1,1170,7/6/2023,7016.98,Customer_1170,Mansoura,customer1170@example.com,7/17/2024,Product_61,Clothing,4887.51
1003,157,83,4,113,3/17/2024,2960.09,Customer_113,Tanta,customer113@example.com,6/13/2021,Product_83,Electronics,4886.44
1004,450,95,2,1900,3/1/2021,4622.89,Customer_1900,Alexandria,customer1900@example.com,3/30/2022,Product_95,Clothing,329.17
1005,3102,71,3,2958,12/25/2022,9137.06,Customer_2958,Giza,customer2958@example.com,3/22/2025,Product_71,Food,2771.35
1006,2032,35,2,1703,11/2/2024,9237.87,Customer_1703,Cairo,customer1703@example.com,12/23/2023,Product_35,Electronics,4514.18
1007,308,45,2,1534,2/16/2024,2995.09,Customer_1534,Cairo,customer1534@example.com,5/26/2023,Product_45,Electronics,1533.97
1008,4370,63,1,1705,6/29/2021,5009.98,Customer_1705,Mansoura,customer1705@example.com,6/8/2024,Product_63,Food,4448.47
1009,2333,79,5,2410,12/21/2021,5342.07,Customer_2410,Cairo,customer2410@example.com,9/5/2021,Product_79,Electronics,3626.75
1010,2310,85,5,828,5/3/2022,1905.65,Customer_828,Mansoura,customer828@example.com,7/16/2020,Product_85,Clothing,1711.88
1011,2995,80,5,424,10/27/2021,8355.84,Customer_424,Cairo,customer424@example.com,4/25/2023,Product_80,Books,1059.08
1012,4385,56,2,1464,8/8/2023,7242.57,Customer_1464,Cairo,customer1464@example.com,7/31/2021,Product_56,Clothing,3991.47
1013,4712,73,4,1016,1/21/2025,1129.27,Customer_1016,Tanta,customer1016@example.com,5/6/2025,Product_73,Food,4973.65
1014,1711,58,3,308,11/6/2024,3517.06,Customer_308,Tanta,customer308@example.com,6/4/2020,Product_58,Clothing,362.65
1015,857,40,2,294,12/12/2024,778.92,Customer_294,Mansoura,customer294@example.com,6/10/2025,Product_40,Electronics,2551.49
1016,204,59,1,1356,3/14/2023,2459.95,Customer_1356,Mansoura,customer1356@example.com,1/5/2021,Product_59,Books,4667.97
1017,4821,41,4,236,4/30/2024,6058.58,Customer_236,Giza,customer236@example.com,12/8/2021,Product_41,Electronics,956.49
1018,2210,70,3,1539,12/2/2024,7077.75,Customer_1539,Giza,customer1539@example.com,9/18/2023,Product_70,Electronics,2993.19
1019,2496,69,3,1236,9/26/2023,9662.04,Customer_1236,Tanta,customer1236@example.com,8/31/2023,Product_69,Books,3830.58
1020,4866,4,5,2540,12/21/2024,8757.93,Customer_2540,Alexandria,customer2540@example.com,3/28/2022,Product_4,Books,4854.34
1021,4785,67,4,2364,12/17/2024,2936.42,Customer_2364,Alexandria,customer2364@example.com,6/21/2023,Product_67,Books,572.57
1022,1004,9,1,439,8/11/2021,1469.53,Customer_439,Mansoura,customer439@example.com,4/19/2025,Product_9,Food,3000.69
1023,2116,22,2,2933,2/3/2024,9398.38,Customer_2933,Giza,customer2933@example.com,12/23/2020,Product_22,Books,4732.78
1024,2607,93,3,672,6/12/2022,864.13,Customer_672,Tanta,customer672@example.com,5/12/2025,Product_93,Food,400.32
1025,2645,70,5,292,1/24/2022,4680.7,Customer_292,Giza,customer292@example.com,5/29/2020,Product_70,Electronics,2993.19
1026,353,53,4,742,8/18/2024,6599.28,Customer_742,Tanta,customer742@example.com,10/14/2020,Product_53,Food,3135.69
1027,3144,87,3,10,7/23/2023,3473.25,Customer_10,Tanta,customer10@example.com,3/2/2024,Product_87,Food,3831.9
1028,3237,28,1,361,1/26/2024,9249.7,Customer_361,Tanta,customer361@example.com,4/21/2022,Product_28,Clothing,3000.39
1029,1057,29,5,938,11/15/2022,157.04,Customer_938,Mansoura,customer938@example.com,3/2/2020,Product_29,Electronics,4798.18
1030,1216,79,2,697,4/25/2023,5545.97,Customer_697,Alexandria,customer697@example.com,3/28/2022,Product_79,Electronics,3626.75
1031,1834,45,1,953,9/25/2023,9721.86,Customer_953,Alexandria,customer953@example.com,5/24/2021,Product_45,Electronics,1533.97
1032,4296,44,1,1672,2/9/2023,8446.86,Customer_1672,Mansoura,customer1672@example.com,7/9/2020,Product_44,Books,1374.68
1033,2826,17,4,1002,12/2/2023,6537.66,Customer_1002,Giza,customer1002@example.com,9/29/2021,Product_17,Food,1236.08
1034,4302,17,1,2933,9/29/2022,4289.6,Customer_2933,Giza,customer2933@example.com,12/23/2020,Product_17,Food,1236.08
1035,1526,5,2,1877,12/9/2024,7953.74,Customer_1877,Alexandria,customer1877@example.com,6/18/2021,Product_5,Electronics,3605.83
1036,1160,90,5,1915,6/17/2023,1982.03,Customer_1915,Giza,customer1915@example.com,3/4/2023,Product_90,Electronics,4526.98
1037,2187,33,5,1387,10/4/2024,8387.97,Customer_1387,Giza,customer1387@example.com,10/14/2023,Product_33,Books,3039.13
1038,2794,14,2,1214,9/11/2023,7663.01,Customer_1214,Cairo,customer1214@example.com,10/12/2022,Product_14,Clothing,1343.5
1039,1379,62,5,2764,6/14/2023,9393.47,Customer_2764,Giza,customer2764@example.com,9/7/2020,Product_62,Books,3842.23
1040,995,32,5,2419,1/29/2022,567.14,Customer_2419,Cairo,customer2419@example.com,6/9/2024,Product_32,Clothing,612.61
1041,4279,96,3,90,5/10/2023,8315.83,Customer_90,Giza,customer90@example.com,11/8/2020,Product_96,Food,2091.27
1042,4014,74,2,2549,12/13/2024,8675.45,Customer_2549,Cairo,customer2549@example.com,5/19/2020,Product_74,Books,1450.23
1043,1963,85,4,264,6/10/2024,9843.76,Customer_264,Tanta,customer264@example.com,10/30/2024,Product_85,Clothing,1711.88
1044,4310,27,1,1424,9/8/2024,3761.94,Customer_1424,Alexandria,customer1424@example.com,7/17/2020,Product_27,Books,2083.82
1045,2029,86,4,1878,2/19/2022,1190.76,Customer_1878,Giza,customer1878@example.com,1/31/2025,Product_86,Clothing,2017.27
1046,4983,52,3,2247,3/15/2022,5409.13,Customer_2247,Alexandria,customer2247@example.com,1/14/2021,Product_52,Electronics,3840.32
1047,3693,99,1,2755,10/12/2022,7364.09,Customer_2755,Tanta,customer2755@example.com,5/28/2025,Product_99,Food,1026.63
1048,2329,61,2,2024,3/5/2021,2541.22,Customer_2024,Cairo,customer2024@example.com,4/4/2020,Product_61,Clothing,4887.51
1049,4346,9,3,2020,11/3/2023,6756.97,Customer_2020,Alexandria,customer2020@example.com,5/18/2024,Product_9,Food,3000.69
1050,1230,36,4,2071,4/11/2021,2211.69,Customer_2071,Cairo,customer2071@example.com,12/10/2020,Product_36,Books,435.47
1051,3335,27,5,443,4/30/2024,8334.54,Customer_443,Alexandria,customer443@example.com,7/4/2024,Product_27,Books,2083.82
1052,1235,31,3,1168,2/24/2021,3949.89,Customer_1168,Alexandria,customer1168@example.com,6/5/2025,Product_31,Clothing,803.97
1053,4073,28,3,1256,10/9/2023,6527.77,Customer_1256,Alexandria,customer1256@example.com,6/1/2025,Product_28,Clothing,3000.39
1054,2447,34,5,810,12/30/2022,6263.14,Customer_810,Tanta,customer810@example.com,7/9/2022,Product_34,Clothing,4372.79
1055,1501,96,1,2145,8/6/2022,5540.04,Customer_2145,Giza,customer2145@example.com,3/12/2022,Product_96,Food,2091.27
1056,1744,79,1,519,11/27/2023,9254.78,Customer_519,Tanta,customer519@example.com,2/4/2025,Product_79,Electronics,3626.75
1057,945,32,5,1808,1/29/2025,5417.02,Customer_1808,Alexandria,customer1808@example.com,6/11/2024,Product_32,Clothing,612.61
1058,1360,45,2,2274,5/26/2024,1096.54,Customer_2274,Tanta,customer2274@example.com,10/12/2024,Product_45,Electronics,1533.97
1059,2128,26,4,2224,5/16/2023,398.51,Customer_2224,Mansoura,customer2224@example.com,9/12/2022,Product_26,Food,3971.55
1060,4687,50,4,1793,5/25/2022,9650.76,Customer_1793,Cairo,customer1793@example.com,4/8/2025,Product_50,Food,3820.03
1061,4717,57,3,840,8/27/2022,5077.29,Customer_840,Alexandria,customer840@example.com,5/8/2025,Product_57,Books,2330.41
1062,3093,93,5,418,2/7/2021,3069.33,Customer_418,Mansoura,customer418@example.com,8/25/2024,Product_93,Food,400.32
1063,3296,15,1,2486,8/19/2023,7001.41,Customer_2486,Mansoura,customer2486@example.com,9/11/2022,Product_15,Food,4986.15
1064,2975,68,4,2940,6/2/2021,4016.74,Customer_2940,Cairo,customer2940@example.com,7/16/2021,Product_68,Books,2107.14
1065,1631,97,1,1792,3/30/2022,9467.57,Customer_1792,Cairo,customer1792@example.com,5/20/2020,Product_97,Clothing,4099.86
1066,3674,34,3,2524,8/23/2023,582.59,Customer_2524,Cairo,customer2524@example.com,11/19/2024,Product_34,Clothing,4372.79
1067,296,81,1,2128,2/15/2021,9211.32,Customer_2128,Tanta,customer2128@example.com,7/8/2023,Product_81,Electronics,1778.51
1068,4118,87,3,2148,8/2/2024,283.77,Customer_2148,Giza,customer2148@example.com,10/15/2024,Product_87,Food,3831.9
1069,2960,33,4,1567,5/24/2023,6409.57,Customer_1567,Tanta,customer1567@example.com,7/10/2020,Product_33,Books,3039.13
1070,3653,65,1,2162,8/28/2023,7767.25,Customer_2162,Alexandria,customer2162@example.com,6/4/2023,Product_65,Clothing,3948.51
1071,3747,55,5,1446,1/5/2023,6361.71,Customer_1446,Mansoura,customer1446@example.com,1/7/2024,Product_55,Food,1039.6
1072,3412,71,3,2687,3/16/2023,152.72,Customer_2687,Giza,customer2687@example.com,8/11/2020,Product_71,Food,2771.35
1073,4841,77,5,2023,11/5/2022,9413.75,Customer_2023,Tanta,customer2023@example.com,9/20/2023,Product_77,Food,4530.49
1074,360,74,3,2973,11/11/2022,8560.24,Customer_2973,Mansoura,customer2973@example.com,9/28/2024,Product_74,Books,1450.23
1075,2424,96,2,2704,10/5/2023,2672.04,Customer_2704,Mansoura,customer2704@example.com,5/12/2021,Product_96,Food,2091.27
1076,4538,7,5,913,7/18/2021,7163.25,Customer_913,Tanta,customer913@example.com,3/11/2025,Product_7,Food,592
1077,2190,60,3,1056,8/26/2024,5604.45,Customer_1056,Alexandria,customer1056@example.com,6/1/2023,Product_60,Books,3144.78
1078,4036,98,1,139,6/19/2022,2968.19,Customer_139,Alexandria,customer139@example.com,11/2/2021,Product_98,Clothing,76.04
1079,427,96,3,2528,11/4/2024,5676.29,Customer_2528,Giza,customer2528@example.com,4/10/2025,Product_96,Food,2091.27
1080,253,26,1,2984,5/10/2021,7011.84,Customer_2984,Giza,customer2984@example.com,12/30/2021,Product_26,Food,3971.55
1081,1627,48,1,510,9/25/2024,1411.81,Customer_510,Alexandria,customer510@example.com,3/3/2022,Product_48,Food,1377.81
1082,4580,9,2,1240,10/20/2024,2140.69,Customer_1240,Giza,customer1240@example.com,11/16/2023,Product_9,Food,3000.69
1083,1125,30,1,1314,3/5/2023,8433.35,Customer_1314,Alexandria,customer1314@example.com,12/28/2023,Product_30,Food,1100.71
1084,4524,60,4,211,1/24/2023,2348.59,Customer_211,Tanta,customer211@example.com,6/2/2025,Product_60,Books,3144.78
1085,1061,30,2,2648,4/5/2023,366.99,Customer_2648,Tanta,customer2648@example.com,6/1/2021,Product_30,Food,1100.71
1086,4793,45,3,1349,1/18/2024,8159.43,Customer_1349,Giza,customer1349@example.com,4/13/2023,Product_45,Electronics,1533.97
1087,4226,49,5,1153,1/4/2025,5000.99,Customer_1153,Giza,customer1153@example.com,8/27/2022,Product_49,Electronics,2487.22
1088,2941,8,5,343,11/23/2021,5743.38,Customer_343,Cairo,customer343@example.com,3/14/2023,Product_8,Clothing,1366.58
1089,3812,31,4,2823,1/27/2025,4321.78,Customer_2823,Alexandria,customer2823@example.com,10/15/2020,Product_31,Clothing,803.97
1090,1462,79,2,86,7/25/2024,857.57,Customer_86,Mansoura,customer86@example.com,1/25/2022,Product_79,Electronics,3626.75
1091,701,28,4,607,5/26/2023,4406.16,Customer_607,Tanta,customer607@example.com,4/18/2024,Product_28,Clothing,3000.39
1092,3647,89,5,2403,2/20/2023,6429.11,Customer_2403,Tanta,customer2403@example.com,2/20/2024,Product_89,Electronics,3701.86
1093,2765,65,4,2348,10/23/2021,7071.8,Customer_2348,Giza,customer2348@example.com,4/5/2024,Product_65,Clothing,3948.51
1094,4111,43,5,636,4/8/2021,6367.25,Customer_636,Tanta,customer636@example.com,4/15/2023,Product_43,Electronics,4285.71
1095,1906,43,3,2512,12/24/2023,6861.87,Customer_2512,Tanta,customer2512@example.com,5/9/2021,Product_43,Electronics,4285.71
1096,4862,53,2,27,4/5/2021,2463.39,Customer_27,Alexandria,customer27@example.com,7/24/2023,Product_53,Food,3135.69
1097,4818,72,3,2836,2/13/2022,1707.62,Customer_2836,Alexandria,customer2836@example.com,8/18/2023,Product_72,Books,3410.88
1098,2597,52,1,2618,10/28/2022,1808.5,Customer_2618,Giza,customer2618@example.com,4/17/2023,Product_52,Electronics,3840.32
1099,3373,33,3,1556,6/30/2022,6075.84,Customer_1556,Alexandria,customer1556@example.com,6/6/2021,Product_33,Books,3039.13
1100,3228,23,5,1957,8/1/2024,8555.87,Customer_1957,Cairo,customer1957@example.com,2/10/2020,Product_23,Food,3477.2
1101,4547,86,4,2384,6/7/2024,4157.07,Customer_2384,Mansoura,customer2384@example.com,3/1/2025,Product_86,Clothing,2017.27
1102,31,20,1,672,12/5/2022,1427.9,Customer_672,Tanta,customer672@example.com,5/12/2025,Product_20,Books,3971.54
1103,4737,6,4,209,1/14/2022,3898.58,Customer_209,Mansoura,customer209@example.com,4/28/2020,Product_6,Clothing,2452.37
1104,1043,49,2,2930,2/12/2021,5712.41,Customer_2930,Mansoura,customer2930@example.com,5/27/2023,Product_49,Electronics,2487.22
1105,2688,6,5,2279,11/21/2022,4114.45,Customer_2279,Tanta,customer2279@example.com,6/12/2022,Product_6,Clothing,2452.37
1106,1117,46,5,491,1/28/2021,363.47,Customer_491,Mansoura,customer491@example.com,6/24/2022,Product_46,Books,4701.18
1107,301,48,1,325,4/21/2024,9131.1,Customer_325,Giza,customer325@example.com,3/13/2024,Product_48,Food,1377.81
1108,1995,17,5,2079,7/7/2022,6135.65,Customer_2079,Cairo,customer2079@example.com,5/11/2020,Product_17,Food,1236.08
1109,2369,11,2,2685,1/28/2023,4006.78,Customer_2685,Alexandria,customer2685@example.com,11/7/2020,Product_11,Books,4911.93
1110,214,71,3,419,11/25/2024,7938.68,Customer_419,Giza,customer419@example.com,4/1/2022,Product_71,Food,2771.35
1111,4507,58,2,895,1/13/2024,2211.59,Customer_895,Mansoura,customer895@example.com,7/18/2023,Product_58,Clothing,362.65
1112,682,88,1,2863,3/18/2024,3383.33,Customer_2863,Mansoura,customer2863@example.com,3/17/2023,Product_88,Electronics,4918.9
1113,1640,63,2,2793,11/12/2023,6258.04,Customer_2793,Mansoura,customer2793@example.com,12/1/2020,Product_63,Food,4448.47
1114,3025,71,4,2166,12/3/2023,6103.22,Customer_2166,Mansoura,customer2166@example.com,4/24/2024,Product_71,Food,2771.35
1115,333,57,3,2572,1/18/2022,1793.12,Customer_2572,Giza,customer2572@example.com,12/8/2020,Product_57,Books,2330.41
1116,3195,40,3,1189,10/10/2024,2476.48,Customer_1189,Giza,customer1189@example.com,8/31/2022,Product_40,Electronics,2551.49
1117,489,68,5,1300,12/31/2023,6227.33,Customer_1300,Alexandria,customer1300@example.com,4/18/2023,Product_68,Books,2107.14
1118,774,61,3,233,8/11/2024,875.95,Customer_233,Mansoura,customer233@example.com,8/19/2020,Product_61,Clothing,4887.51
1119,1874,25,2,2576,2/18/2024,7487.35,Customer_2576,Cairo,customer2576@example.com,2/23/2024,Product_25,Food,1357.47
1120,4725,27,5,545,1/23/2025,7869.78,Customer_545,Tanta,customer545@example.com,12/11/2022,Product_27,Books,2083.82
1121,3762,21,2,1922,4/30/2021,1153.45,Customer_1922,Mansoura,customer1922@example.com,12/27/2024,Product_21,Electronics,96.34
1122,4262,21,4,1793,1/1/2023,2211.72,Customer_1793,Cairo,customer1793@example.com,4/8/2025,Product_21,Electronics,96.34
1123,4718,17,3,388,7/2/2024,6305.38,Customer_388,Cairo,customer388@example.com,9/25/2020,Product_17,Food,1236.08
1124,3753,29,5,2454,11/21/2024,6092.11,Customer_2454,Cairo,customer2454@example.com,11/21/2023,Product_29,Electronics,4798.18
1125,2192,53,3,1728,1/22/2023,2591.04,Customer_1728,Alexandria,customer1728@example.com,7/3/2022,Product_53,Food,3135.69
1126,2362,28,4,2909,2/17/2022,5172.1,Customer_2909,Alexandria,customer2909@example.com,4/7/2022,Product_28,Clothing,3000.39
1127,4506,88,2,788,1/27/2024,9332.09,Customer_788,Cairo,customer788@example.com,5/19/2025,Product_88,Electronics,4918.9
1128,4021,2,3,478,10/7/2022,2702.57,Customer_478,Giza,customer478@example.com,4/10/2025,Product_2,Clothing,3751.87
1129,2861,59,4,1715,12/20/2021,3934.25,Customer_1715,Tanta,customer1715@example.com,12/27/2024,Product_59,Books,4667.97
1130,3572,7,3,2019,3/21/2021,6022.31,Customer_2019,Tanta,customer2019@example.com,6/20/2022,Product_7,Food,592
1131,1172,37,1,2530,9/23/2022,5591.52,Customer_2530,Giza,customer2530@example.com,9/23/2022,Product_37,Clothing,3357.82
1132,3560,75,2,668,6/20/2021,1414.7,Customer_668,Mansoura,customer668@example.com,3/22/2021,Product_75,Electronics,1101.96
1133,4429,73,2,68,9/14/2024,2631.91,Customer_68,Alexandria,customer68@example.com,8/31/2022,Product_73,Food,4973.65
1134,1529,11,3,1591,12/2/2022,4482.46,Customer_1591,Cairo,customer1591@example.com,2/24/2023,Product_11,Books,4911.93
1135,129,2,5,1640,11/13/2024,7899.39,Customer_1640,Alexandria,customer1640@example.com,9/22/2020,Product_2,Clothing,3751.87
1136,881,2,2,2992,12/3/2024,9213.32,Customer_2992,Tanta,customer2992@example.com,9/17/2020,Product_2,Clothing,3751.87
1137,2818,83,5,1725,2/7/2024,9700.23,Customer_1725,Mansoura,customer1725@example.com,11/30/2023,Product_83,Electronics,4886.44
1138,775,17,1,2994,7/17/2023,8566.23,Customer_2994,Mansoura,customer2994@example.com,8/3/2022,Product_17,Food,1236.08
1139,2887,81,5,319,5/3/2021,4785.14,Customer_319,Cairo,customer319@example.com,6/4/2020,Product_81,Electronics,1778.51
1140,1215,4,4,33,3/31/2022,4833.63,Customer_33,Tanta,customer33@example.com,4/22/2020,Product_4,Books,4854.34
1141,4158,61,1,2197,9/14/2021,7085.81,Customer_2197,Alexandria,customer2197@example.com,12/16/2021,Product_61,Clothing,4887.51
1142,1971,80,1,2477,4/13/2024,8779.48,Customer_2477,Tanta,customer2477@example.com,4/27/2021,Product_80,Books,1059.08
1143,3043,69,4,2887,8/15/2022,6344.06,Customer_2887,Tanta,customer2887@example.com,10/4/2024,Product_69,Books,3830.58
1144,398,58,2,984,1/27/2024,7423.64,Customer_984,Giza,customer984@example.com,4/22/2020,Product_58,Clothing,362.65
1145,4673,81,4,2138,9/5/2024,3679.57,Customer_2138,Alexandria,customer2138@example.com,1/16/2025,Product_81,Electronics,1778.51
1146,1613,50,2,2513,1/6/2021,6526.11,Customer_2513,Mansoura,customer2513@example.com,2/13/2023,Product_50,Food,3820.03
1147,2335,55,5,1557,6/26/2022,7527.58,Customer_1557,Giza,customer1557@example.com,1/16/2023,Product_55,Food,1039.6
1148,500,21,3,2461,5/13/2021,2412.98,Customer_2461,Giza,customer2461@example.com,8/15/2024,Product_21,Electronics,96.34
1149,2396,36,5,2719,7/5/2024,3513.83,Customer_2719,Tanta,customer2719@example.com,10/28/2022,Product_36,Books,435.47
1150,1374,31,4,2296,3/24/2022,9347.16,Customer_2296,Mansoura,customer2296@example.com,8/18/2023,Product_31,Clothing,803.97
1151,2278,62,3,1782,8/19/2021,8874.76,Customer_1782,Alexandria,customer1782@example.com,12/17/2022,Product_62,Books,3842.23
1152,2889,100,3,2105,4/11/2021,8968.87,Customer_2105,Tanta,customer2105@example.com,11/8/2021,Product_100,Electronics,3739.43
1153,773,49,3,1104,12/18/2021,1314.1,Customer_1104,Cairo,customer1104@example.com,7/10/2021,Product_49,Electronics,2487.22
1154,410,14,3,2588,4/2/2023,6323.97,Customer_2588,Alexandria,customer2588@example.com,7/17/2020,Product_14,Clothing,1343.5
1155,2295,41,3,1423,6/15/2023,7798,Customer_1423,Alexandria,customer1423@example.com,4/19/2024,Product_41,Electronics,956.49
1156,2420,66,5,1931,3/24/2024,8279.72,Customer_1931,Mansoura,customer1931@example.com,1/3/2020,Product_66,Electronics,1025.97
1157,1241,1,4,1838,7/31/2024,4128.67,Customer_1838,Giza,customer1838@example.com,5/5/2021,Product_1,Electronics,213.03
1158,3815,32,3,941,12/27/2023,4521.58,Customer_941,Mansoura,customer941@example.com,10/2/2020,Product_32,Clothing,612.61
1159,1366,80,3,1160,2/19/2023,2866.83,Customer_1160,Alexandria,customer1160@example.com,5/2/2025,Product_80,Books,1059.08
1160,432,10,5,114,4/4/2024,7119.52,Customer_114,Mansoura,customer114@example.com,10/18/2023,Product_10,Food,4759.39
1161,2794,43,3,1214,9/11/2023,7663.01,Customer_1214,Cairo,customer1214@example.com,10/12/2022,Product_43,Electronics,4285.71
1162,1697,8,4,133,9/9/2021,6411.42,Customer_133,Giza,customer133@example.com,1/9/2023,Product_8,Clothing,1366.58
1163,3060,33,2,2378,5/14/2022,8695.64,Customer_2378,Giza,customer2378@example.com,5/13/2024,Product_33,Books,3039.13
1164,3471,72,5,2352,9/14/2023,7034.8,Customer_2352,Tanta,customer2352@example.com,8/28/2020,Product_72,Books,3410.88
1165,1290,6,2,1602,7/8/2021,7093.76,Customer_1602,Mansoura,customer1602@example.com,1/18/2022,Product_6,Clothing,2452.37
1166,167,64,3,2760,4/23/2024,4937.35,Customer_2760,Alexandria,customer2760@example.com,5/7/2023,Product_64,Clothing,702.02
1167,3494,67,2,2007,1/14/2021,5964.53,Customer_2007,Cairo,customer2007@example.com,3/4/2020,Product_67,Books,572.57
1168,487,81,3,1079,7/7/2024,4332.3,Customer_1079,Cairo,customer1079@example.com,7/14/2021,Product_81,Electronics,1778.51
1169,2412,87,5,1978,4/7/2022,9505.78,Customer_1978,Mansoura,customer1978@example.com,9/6/2024,Product_87,Food,3831.9
1170,4463,12,5,860,8/19/2023,9725.01,Customer_860,Tanta,customer860@example.com,3/28/2024,Product_12,Electronics,1616.26
1171,2142,25,5,2228,12/27/2024,401.12,Customer_2228,Mansoura,customer2228@example.com,12/19/2021,Product_25,Food,1357.47
1172,663,42,2,2900,6/30/2022,6516.1,Customer_2900,Cairo,customer2900@example.com,4/1/2022,Product_42,Books,4962.04
1173,505,63,5,2020,9/2/2023,7187.46,Customer_2020,Alexandria,customer2020@example.com,5/18/2024,Product_63,Food,4448.47
1174,71,5,2,1077,5/23/2021,1162.9,Customer_1077,Mansoura,customer1077@example.com,7/22/2023,Product_5,Electronics,3605.83
1175,3903,21,4,775,12/18/2024,4608.59,Customer_775,Tanta,customer775@example.com,10/8/2023,Product_21,Electronics,96.34
1176,387,27,4,1805,2/25/2024,6827.04,Customer_1805,Giza,customer1805@example.com,10/30/2021,Product_27,Books,2083.82
1177,3240,30,1,334,6/5/2023,1527.09,Customer_334,Cairo,customer334@example.com,6/11/2023,Product_30,Food,1100.71
1178,3882,49,2,2893,8/31/2021,2882.05,Customer_2893,Giza,customer2893@example.com,5/5/2024,Product_49,Electronics,2487.22
1179,2849,17,5,2210,4/8/2022,2500.49,Customer_2210,Cairo,customer2210@example.com,9/1/2020,Product_17,Food,1236.08
1180,2804,41,3,1129,2/16/2023,4521.49,Customer_1129,Cairo,customer1129@example.com,6/29/2022,Product_41,Electronics,956.49
1181,3622,6,5,1762,1/26/2023,846.62,Customer_1762,Giza,customer1762@example.com,10/31/2021,Product_6,Clothing,2452.37
1182,3242,69,4,690,4/21/2023,1505.24,Customer_690,Mansoura,customer690@example.com,12/1/2024,Product_69,Books,3830.58
1183,4065,21,1,1781,11/3/2021,4117.88,Customer_1781,Alexandria,customer1781@example.com,9/12/2020,Product_21,Electronics,96.34
1184,1342,60,1,702,5/14/2023,7500.35,Customer_702,Tanta,customer702@example.com,4/26/2021,Product_60,Books,3144.78
1185,3975,90,2,1397,6/17/2022,5408.97,Customer_1397,Mansoura,customer1397@example.com,4/23/2023,Product_90,Electronics,4526.98
1186,2249,87,2,183,11/10/2023,592.76,Customer_183,Mansoura,customer183@example.com,12/24/2024,Product_87,Food,3831.9
